"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-6816-3p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-3p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,0,3,0,0,41,13,0,6,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,21,0,23
"hsa-miR-6836-5p",0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
"hsa-miR-6837-3p",0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6842-3p",0,0,0,697,0,0,0,569,0,258,0,218,0,650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159,476
"hsa-miR-6852-5p",0,0,0,2472,1009,0,0,3913,872,6048,2043,1245,746,2144,0,0,0,1,1,0,0,0,0,0,0,0,0,4589,1467,511,2333,4157,5219,0
"hsa-miR-6861-5p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6892-3p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6894-5p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6895-5p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-3p",0,0,0,10,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-758-3p",0,0,0,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-3p",0,0,0,48,0,0,0,26,0,36,63,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,64,53,23
"hsa-miR-7705",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7849-3p",0,0,0,16,0,0,0,0,0,18,0,6,0,14,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7854-3p",0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7977",0,0,0,602,612,0,0,0,1358,1248,0,227,599,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1067,0,411,537,0,185,804
"hsa-miR-873-3p",0,0,0,78,0,0,0,0,0,0,419,165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,264,283,102,0,0,100,0
"hsa-miR-874-3p",0,0,0,1798,1539,3760,2648,4938,1668,6673,694,1708,5471,2412,5379,0,0,1,0,1,1,1,1,0,1,1,1,4834,3786,2391,4509,3167,2346,4683
"hsa-miR-889-3p",0,0,0,16,6,0,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-9-5p",0,0,0,229,0,0,1082,0,339,0,657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,538
"hsa-miR-92a-1-5p",0,0,0,19533,43371,0,0,0,99546,2,0,1,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0
"hsa-miR-937-3p",0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
"hsa-miR-943",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-95-3p",0,0,0,3,19,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
"hsa-miR-10396b-3p",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-5p",0,0,0,0,6,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
"hsa-miR-132-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-136-5p",0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"hsa-miR-1469",0,0,0,0,68973,350313,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,3,0,3,4,2,0,0,0,0,0,0
"hsa-miR-196a-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1976",0,0,0,0,85416,0,0,970670,0,2,0,1,1,1,0,3,0,3,0,0,0,0,0,3,5,2,0,3,1,0,1,0,0,0
"hsa-miR-199b-3p",0,0,0,0,9074,0,0,0,8640,0,0,10965,0,10781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5057
"hsa-miR-199b-5p",0,0,0,0,172,0,0,0,799,0,0,139,0,423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,83
"hsa-miR-20a-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29b-2-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-5p",0,0,0,0,245418,0,0,0,269332,0,1,1,0,0,2,0,2,4,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0
"hsa-miR-3613-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-365b-3p",0,0,0,0,335,0,1165,0,0,326,0,127,0,376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,867,0,0,0
"hsa-miR-378c",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3942-5p",0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4508",0,0,0,0,6,0,0,13,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4516",0,0,0,0,159,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,528,0,0,0
"hsa-miR-452-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4661-5p",0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4666a-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4677-3p",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,27,0
"hsa-miR-4697-3p",0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4758-3p",0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"hsa-miR-4775",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4799-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-483-3p",0,0,0,0,233,0,0,495,255,599,0,200,467,0,552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,647,815,0,1368,0
"hsa-miR-516b-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-520a-3p",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5683",0,0,0,0,626674,1220202,858182,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,7,0,0,0,2,0,0,0
"hsa-miR-598-3p",0,0,0,0,670,0,0,0,0,0,0,403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,312,0
"hsa-miR-600",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6090",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-627-5p",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664a-5p",0,0,0,0,6,29,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-665",0,0,0,0,6,29,0,0,13,0,0,0,25,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6716-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6738-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6748-3p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
"hsa-miR-6786-3p",0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6793-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6885-5p",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
"hsa-miR-7848-3p",0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8061",0,0,0,0,275,0,0,3621,0,840,260,228,1133,0,1310,0,0,0,0,0,0,1,0,0,0,0,0,3813,0,444,1254,0,0,0
"hsa-miR-874-5p",0,0,0,0,6,0,41,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-887-5p",0,0,0,0,89,0,0,2198,199,0,175,0,362,191,1332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017,0
"hsa-miR-98-3p",0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"hsa-miR-1306-5p",0,0,0,0,0,1078,0,0,0,207,437,168,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,756
"hsa-miR-1915-3p",0,0,0,0,0,1193,0,488,0,218,0,0,0,560,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,605,0,0,0
"hsa-miR-193b-5p",0,0,0,0,0,29,0,0,0,0,0,12,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-19a-3p",0,0,0,0,0,1432,0,586,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,667,0,0,0,0
"hsa-miR-4259",0,0,0,0,0,3026,0,0,0,0,850,0,393,442,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1531,0,0
"hsa-miR-4745-5p",0,0,0,0,0,29,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0
"hsa-miR-489-3p",0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5587-3p",0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6738-5p",0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,139,0,20,0,44,105,0,0,0,0,0,0,0
"hsa-miR-6803-3p",0,0,0,0,0,29,0,13,13,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"hsa-miR-6827-3p",0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7856-5p",0,0,0,0,0,59,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-101-5p",0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3p",0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-210-5p",0,0,0,0,0,0,1075,0,0,145,0,0,303,0,739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256,323,927,0,0
"hsa-miR-30c-2-3p",0,0,0,0,0,0,499552,0,0,0,1,1,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"hsa-miR-31-5p",0,0,0,0,0,0,249,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
"hsa-miR-4513",0,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4746-5p",0,0,0,0,0,0,1809,0,0,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282,0,225,0,0
"hsa-miR-4786-5p",0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7704",0,0,0,0,0,0,83,26,0,12,0,6,0,14,0,0,55,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10b-3p",0,0,0,0,0,0,0,0,327,142,0,0,0,739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,514,0,0,0,0
"hsa-miR-216b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-379-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4485-3p",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10226",0,0,0,0,0,0,0,64,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10401-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1290",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1292-3p",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1538",0,0,0,0,0,0,0,228,251,348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,871,0
"hsa-miR-17-3p",0,0,0,0,0,0,0,13,13,36,0,0,0,0,0,0,55,0,0,57,24,0,0,0,0,0,35,0,0,0,0,0,0,0
"hsa-miR-20b-5p",0,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3678-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378i",0,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4324",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4446-5p",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4492",0,0,0,0,0,0,0,13,27,0,25,0,12,0,28,0,0,0,0,0,24,0,0,0,31,0,0,0,0,0,0,0,0,0
"hsa-miR-455-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4776-3p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,125,34,0,0,0,13,0
"hsa-miR-483-5p",0,0,0,0,0,0,0,699163,0,0,2,1,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"hsa-miR-668-3p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6735-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,23
"hsa-miR-6834-3p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6839-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6852-3p",0,0,0,0,0,0,0,13,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6856-3p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6858-5p",0,0,0,0,0,0,0,13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6859-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
"hsa-miR-6892-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7155-3p",0,0,0,0,0,0,0,13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-5p",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10395-5p",0,0,0,0,0,0,0,0,1924,0,0,339,864,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,225,0,0,22,598
"hsa-miR-10399-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1224-5p",0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-3p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
"hsa-miR-1228-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1291",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,31,0,0,0,0,53,0,0,0,0
"hsa-miR-3150a-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-3p",0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3922-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4734",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4787-3p",0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4800-3p",0,0,0,0,0,0,0,0,531,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,310
"hsa-miR-577",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-636",0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,19,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6516-3p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-653-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-3p",0,0,0,0,0,0,0,0,517,234,0,450,230,1103,565,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1974,0,0,0,0
"hsa-miR-6884-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7155-5p",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1185-1-3p",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1225-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1249-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135a-2-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18b-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1908-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"hsa-miR-212-3p",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
"hsa-miR-214-3p",0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,24,0,0,0,27,0,0,0,0,0,0,27,17,0,13,0
"hsa-miR-301b-3p",0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3161",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3190-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3200-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320c",0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"hsa-miR-3912-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3922-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450b-5p",0,0,0,0,0,0,0,0,0,12,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,47
"hsa-miR-4523",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4654",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4715-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6514-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6724-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6800-3p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6810-5p",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6826-5p",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
