"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-328-3p",0,0,0,125,31,0,0,46,60,14,6,45,4,32,0,0,0,1,2,0,1,1,1,0,0,1,0,0,0,15,0,3,1,0
"hsa-miR-330-5p",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-331-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-5p",0,0,0,1,1,0,0,0,1,295,107,2071,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-340-3p",0,1,0,1,1,0,0,1,1,2201,890,4751,0,5238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,0
"hsa-miR-345-5p",0,4,0,44,47,0,0,11,19,26,11,195,25,121,2,0,0,4,1,1,1,1,0,4,1,0,1,1,0,21,7,4,13,1
"hsa-miR-3605-3p",0,1,0,0,1,0,0,0,1,605,1283,22858,2678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,962,0
"hsa-miR-3605-5p",0,0,0,6,0,0,0,6,7,3,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"hsa-miR-361-5p",0,0,0,188,61,0,0,39,38,12,10,174,8,66,2,0,0,1,1,1,1,0,1,1,1,1,0,1,1,2,4,5,3,3
"hsa-miR-362-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-3620-3p",0,0,0,2,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-374a-3p",0,1,0,1,1,0,0,0,0,0,334,2607,454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-374b-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-375-3p",0,3,0,5,11,0,0,0,5,11,3,15,3,0,0,0,0,1,0,2,0,0,0,2,0,4,0,0,1,0,0,1,106,0
"hsa-miR-421",0,0,0,85,13,0,0,3,6,10,2,24,4,32,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,2,1
"hsa-miR-424-3p",0,1,0,1,1,0,0,1,1,0,0,34057,3173,8782,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,936,1,0,1706,166
"hsa-miR-4326",0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
"hsa-miR-454-3p",0,0,0,19,9,0,0,16,0,0,2,0,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1
"hsa-miR-4667-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4730",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-499a-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-511-5p",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-574-3p",0,0,0,60,10,0,0,13,16,5,5,34,0,16,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,5,1,1,0,0
"hsa-miR-589-5p",0,1,0,71,29,1,0,13,19,13,2,58,6,83,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,2,6,2
"hsa-miR-6070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-629-5p",0,0,0,1,0,0,0,1,0,446,579,16671,2135,4528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,279,0,224,1299,0
"hsa-miR-642a-3p",0,0,0,0,0,0,0,1,0,200,0,0,0,1524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6509-5p",0,0,0,2,4,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6511a-3p",0,0,0,1,0,0,0,1,0,279,218,3004,0,5514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,330,0,1,0,0
"hsa-miR-654-3p",0,0,0,2,1,0,0,1,1,13189,1864,46376,0,31134,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3193,700,2029,523,0
"hsa-miR-660-5p",0,0,0,1,1,0,0,0,1,1000,619,9115,812,4897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,443,0,1413,0
"hsa-miR-671-3p",0,1,0,1,1,0,0,1,1,11374,7137,53983,4872,35873,0,0,0,1,0,0,0,0,0,0,0,0,0,576,0,1572,5757,609,1917,930
"hsa-miR-6753-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6866-5p",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6869-5p",0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-7706",0,1,0,1,1,0,0,1,1,1662,2244,26472,4647,42199,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1110,877,1,3680,204
"hsa-miR-942-5p",0,0,0,41,12,0,0,6,0,2,3,12,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0
"hsa-miR-12136",0,0,0,5,1,1,1,1,1,8555,5590,59533,5964,24572,434,0,0,1,0,0,1,0,0,0,1,0,0,789,0,202,1670,1,12030,678
"hsa-miR-139-5p",0,0,0,1,1,1,0,1,1,2871,0,24122,2041,19217,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2166,910,1,217,0
"hsa-miR-28-5p",0,0,0,175,20,0,0,24,31,10,3,27,4,25,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,1,2,0,1
"hsa-miR-4320",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-4433b-5p",0,0,0,2,1,0,0,1,1,14311,3657,49292,4912,23658,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4021,331,3233,3328,366
"hsa-miR-4737",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4767",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5010-3p",0,0,0,1,1,0,0,0,1,883,0,2723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,92,155,0
"hsa-miR-6780a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6805-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7975",0,0,0,24,25,0,0,27,0,3,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-877-5p",0,0,0,1,1,0,0,1,1,5091,1063,42444,2136,26038,333,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1632,1798,591,1402,0
"hsa-miR-887-3p",0,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"hsa-miR-98-5p",0,0,0,8,1,0,0,1,1,3486,1089,26378,693,10192,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1131,1,242,1801,0
"hsa-let-7a-3p",0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"hsa-let-7e-3p",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"hsa-let-7f-1-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"hsa-let-7f-2-3p",0,0,0,4,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-let-7i-3p",0,0,0,6,2,0,0,0,0,1,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-10393-5p",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-5p",0,0,0,55,271,0,0,183,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,34,0
"hsa-miR-10399-3p",0,0,0,79,0,6,0,0,0,23,19,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-10401-3p",0,0,0,9,2,0,0,0,0,1,0,5,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10527-5p",0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106b-5p",0,0,0,66158,46314,3190,0,21927,22278,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"hsa-miR-107",0,0,0,155,0,0,0,37,0,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,6,59,4
"hsa-miR-10a-3p",0,0,0,2,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-11400",0,0,0,26,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
"hsa-miR-122-5p",0,0,0,521,0,1,0,0,337,154,0,1141,48,1676,0,0,0,1,0,1,0,0,1,0,0,0,0,11,0,5,1,17,293,0
"hsa-miR-125a-3p",0,0,0,405,0,0,0,0,129,21,27,203,0,368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,17,5
"hsa-miR-125b-1-3p",0,0,0,2,4,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"hsa-miR-125b-2-3p",0,0,0,19,20,0,0,0,0,16,8,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1260a",0,0,0,162,60,0,0,78,0,191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,109,1,0,0,0
"hsa-miR-1260b",0,0,0,55,0,0,0,0,0,72,0,0,0,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,1,1,0,0
"hsa-miR-1273h-3p",0,0,0,463,168,0,0,99,0,116,39,0,0,625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,16,0,5,0
"hsa-miR-1273h-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1276",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-1-5p",0,0,0,2,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1294",0,0,0,2,2,0,0,0,5,0,1,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1296-5p",0,0,0,6,2,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1301-3p",0,0,0,1627,320,0,0,475,305,388,83,665,82,1199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,52,51,156,0
"hsa-miR-1304-3p",0,0,0,433,51,0,0,25,86,38,32,247,30,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
"hsa-miR-1304-5p",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1306-3p",0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1307-3p",0,0,0,383664,73715,1,0,93995,204836,2,1,4,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
"hsa-miR-130b-3p",0,0,0,1135,430,0,0,57,285,164,75,1843,47,1260,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,51,50,0,48,0
"hsa-miR-132-3p",0,0,0,76,0,0,0,0,0,61,20,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1323",0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1343-3p",0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-136-3p",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"hsa-miR-141-3p",0,0,0,509,0,0,0,83,0,0,0,0,16,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,29,0
"hsa-miR-145-3p",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"hsa-miR-145-5p",0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0
"hsa-miR-1468-5p",0,0,0,466,154,0,0,224,0,140,24,0,102,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,40,0,0,0,0
"hsa-miR-146a-3p",0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-148a-5p",0,0,0,811,243,0,0,54,0,0,0,299,0,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"hsa-miR-148b-5p",0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-149-5p",0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-151b",0,0,0,144,186,0,0,32,70,163,113,1770,0,402,0,0,0,1,0,0,1,0,0,0,0,0,1,1,18,0,28,23,0,0
"hsa-miR-152-3p",0,0,0,394,122,1,0,0,79,278,0,1121,106,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,60,0,146,0
"hsa-miR-15b-3p",0,0,0,52,156,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"hsa-miR-181c-3p",0,0,0,258,0,0,0,44,0,31,0,278,25,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0
"hsa-miR-181d-5p",0,0,0,148,89,0,0,0,0,25,0,1357,27,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0
"hsa-miR-1843",0,0,0,464,169,0,0,100,82,59,62,633,0,457,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,43,0,1,22,0
"hsa-miR-185-5p",0,0,0,4,2,0,0,2,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18a-3p",0,0,0,2,0,0,0,2,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18a-5p",0,0,0,126366,38653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-190a-5p",0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-191-3p",0,0,0,28,4,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"hsa-miR-1914-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-195-5p",0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"hsa-miR-199a-5p",0,0,0,1300,106,0,0,0,112,508,0,1230,0,1249,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,91,110,0,0
"hsa-miR-200b-3p",0,0,0,6,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-205-5p",0,0,0,24,42,0,0,0,0,31,0,181,155,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-20a-5p",0,0,0,201,286,0,0,0,67,86,0,0,68,246,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0
"hsa-miR-21-3p",0,0,0,1158,536,0,0,0,123,429,45,1146,164,1106,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,35,26,0,390,12
"hsa-miR-2110",0,0,0,16426,17015,0,0,18327,17808,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"hsa-miR-215-5p",0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-22-5p",0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-221-5p",0,0,0,550,195,0,0,76,0,134,21,0,0,258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,68,0
"hsa-miR-223-5p",0,0,0,553,131,0,0,84,0,268,178,1151,0,759,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,80,1,1,324,0
"hsa-miR-224-5p",0,0,0,1613,0,0,0,58,123,28,23,0,80,469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,61,0
"hsa-miR-2276-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2277-5p",0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-2355-5p",0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-24-1-5p",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-24-2-5p",0,0,0,9,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-25-5p",0,0,0,104,0,0,0,40,40,18,32,541,20,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,24,0
"hsa-miR-26b-3p",0,0,0,1167,826,0,0,230,129,423,125,2813,351,970,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,173,106,0,102,0
"hsa-miR-27b-5p",0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-29b-3p",0,0,0,2,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29c-3p",0,0,0,168,223,0,0,0,0,22,18,525,38,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0
"hsa-miR-29c-5p",0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3065-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3074-5p",0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30d-3p",0,0,0,110,0,0,0,0,0,22,0,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"hsa-miR-3120-3p",0,0,0,40,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"hsa-miR-3121-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3127-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-3138",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3158-3p",0,0,0,20036,44872,0,0,13105,21723,0,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
"hsa-miR-3177-3p",0,0,0,9,0,0,0,3,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3180-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3183",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320b",0,0,0,7775,0,0,0,0,8682,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"hsa-miR-320d",0,0,0,10195,0,0,0,18926,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-323a-3p",0,0,0,2,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-323b-3p",0,0,0,514,183,0,0,88,0,0,0,263,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0
"hsa-miR-324-5p",0,0,0,81,0,0,0,0,52,0,0,0,0,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"hsa-miR-326",0,0,0,623,177,0,0,116,168,112,78,582,0,777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,179,0
"hsa-miR-330-3p",0,0,0,351,59,0,0,28,148,163,73,402,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,53,0
"hsa-miR-331-3p",0,0,0,6,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-335-3p",0,0,0,1138,95,0,0,100,64,109,16,417,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0
"hsa-miR-337-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",0,0,0,240,317,0,0,0,233,125,54,1054,45,874,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,48,0,118,0
"hsa-miR-338-5p",0,0,0,2,7,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-3p",0,0,0,629,547,0,0,202,124,281,95,2414,60,2303,0,0,0,0,0,1,0,1,1,0,0,1,0,0,39,0,55,0,155,1
"hsa-miR-33b-5p",0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-340-5p",0,0,0,1000,248,1,0,120,122,159,0,334,0,590,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,82,0,0,0
"hsa-miR-34a-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3661",0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3677-3p",0,0,0,72,0,0,0,0,0,9,0,97,0,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-369-3p",0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-369-5p",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-370-3p",0,0,0,785,330,0,0,126,0,0,0,580,0,199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,0,0,0
"hsa-miR-374b-5p",0,0,0,95694,81380,0,0,24230,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
"hsa-miR-377-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-380-3p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-381-3p",0,0,0,172,188,0,0,62,51,32,12,208,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0
"hsa-miR-3913-5p",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
